"","scientificName","decimalLatitude","decimalLongitude","occurrenceStatus","basisOfRecord","lifeStage","stateProvince","year","geodeticDatum","country"
"175","Galaxias maculatus (Jenyns, 1842)",-34.91363,138.5508,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2019,"WGS84","Australia"
"176","Galaxias maculatus (Jenyns, 1842)",-34.90549,138.52236,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2019,"WGS84","Australia"
"177","Galaxias maculatus (Jenyns, 1842)",-35.17473,138.51489,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2019,"WGS84","Australia"
"178","Galaxias maculatus (Jenyns, 1842)",-34.61829,138.76569,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2019,"WGS84","Australia"
"179","Galaxias maculatus (Jenyns, 1842)",-34.61756,138.7689,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2019,"WGS84","Australia"
"180","Galaxias maculatus (Jenyns, 1842)",-34.91741,138.58664,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2019,"WGS84","Australia"
"181","Galaxias maculatus (Jenyns, 1842)",-34.90487,138.61527,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2019,"WGS84","Australia"
"182","Galaxias maculatus (Jenyns, 1842)",-34.91463,138.54533,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2019,"WGS84","Australia"
"183","Galaxias maculatus (Jenyns, 1842)",-34.93131,138.51835,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2019,"WGS84","Australia"
"184","Galaxias maculatus (Jenyns, 1842)",-34.82591,138.85169,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2019,"WGS84","Australia"
"185","Galaxias maculatus (Jenyns, 1842)",-34.90733,138.61425,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2019,"WGS84","Australia"
"186","Galaxias maculatus (Jenyns, 1842)",-35.17752,138.5045,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2019,"WGS84","Australia"
"187","Galaxias maculatus (Jenyns, 1842)",-35.13699,138.60521,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2019,"WGS84","Australia"
"188","Galaxias maculatus (Jenyns, 1842)",-38.975134,146.277485,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",2019,"WGS84","Australia"
"189","Galaxias maculatus (Jenyns, 1842)",-37.465869,175.869453,"PRESENT","HUMAN_OBSERVATION",NA,"Bay of Plenty",2018,"WGS84","New Zealand"
"190","Galaxias maculatus (Jenyns, 1842)",-41.311675,173.774165,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"191","Galaxias maculatus (Jenyns, 1842)",-41.808195,174.145637,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"192","Galaxias maculatus (Jenyns, 1842)",-43.459625,172.653086,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"193","Galaxias maculatus (Jenyns, 1842)",-43.459625,172.653086,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"194","Galaxias maculatus (Jenyns, 1842)",-37.891363,175.854867,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"195","Galaxias maculatus (Jenyns, 1842)",-37.891363,175.854867,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"196","Galaxias maculatus (Jenyns, 1842)",-37.891363,175.854867,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"197","Galaxias maculatus (Jenyns, 1842)",-37.891363,175.854867,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"198","Galaxias maculatus (Jenyns, 1842)",-37.891363,175.854867,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"199","Galaxias maculatus (Jenyns, 1842)",-37.891363,175.854867,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"200","Galaxias maculatus (Jenyns, 1842)",-37.891363,175.854867,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"201","Galaxias maculatus (Jenyns, 1842)",-37.891363,175.854867,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"202","Galaxias maculatus (Jenyns, 1842)",-37.891363,175.854867,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"203","Galaxias maculatus (Jenyns, 1842)",-37.891363,175.854867,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"204","Galaxias maculatus (Jenyns, 1842)",-37.891363,175.854867,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"205","Galaxias maculatus (Jenyns, 1842)",-37.891363,175.854867,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"206","Galaxias maculatus (Jenyns, 1842)",-37.574411,175.890865,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"207","Galaxias maculatus (Jenyns, 1842)",-34.844275,173.377591,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"208","Galaxias maculatus (Jenyns, 1842)",-41.190135,173.419368,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"209","Galaxias maculatus (Jenyns, 1842)",-41.213684,173.398559,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"210","Galaxias maculatus (Jenyns, 1842)",-37.224958,142.53852,"PRESENT","HUMAN_OBSERVATION","Adult","Victoria",2018,"WGS84","Australia"
"211","Galaxias maculatus (Jenyns, 1842)",-40.880032,175.030584,"PRESENT","HUMAN_OBSERVATION","Juvenile","Wellington",2018,"WGS84","New Zealand"
"212","Galaxias maculatus (Jenyns, 1842)",-41.961361,174.054162,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"213","Galaxias maculatus (Jenyns, 1842)",-36.813235,174.732792,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"214","Galaxias maculatus (Jenyns, 1842)",-36.813235,174.732792,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"215","Galaxias maculatus (Jenyns, 1842)",-37.872578,176.257693,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"216","Galaxias maculatus (Jenyns, 1842)",-41.217786,174.930744,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"217","Galaxias maculatus (Jenyns, 1842)",-41.21615,174.930943,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"218","Galaxias maculatus (Jenyns, 1842)",-41.961374,174.054055,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"219","Galaxias maculatus (Jenyns, 1842)",-36.163912,174.541634,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"220","Galaxias maculatus (Jenyns, 1842)",-36.163912,174.541634,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"221","Galaxias maculatus (Jenyns, 1842)",-40.915001,175.000999,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"222","Galaxias maculatus (Jenyns, 1842)",-34.427692,172.866093,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"223","Galaxias maculatus (Jenyns, 1842)",-37.734511,175.855684,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"224","Galaxias maculatus (Jenyns, 1842)",-37.704486,175.817605,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"225","Galaxias maculatus (Jenyns, 1842)",-37.883604,175.637758,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"226","Galaxias maculatus (Jenyns, 1842)",-38.093375,175.250439,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"227","Galaxias maculatus (Jenyns, 1842)",-41.961312,174.054366,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"228","Galaxias maculatus (Jenyns, 1842)",-42.431578,173.585725,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"229","Galaxias maculatus (Jenyns, 1842)",-36.57546,174.684087,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"230","Galaxias maculatus (Jenyns, 1842)",-36.575561,174.684259,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"231","Galaxias maculatus (Jenyns, 1842)",-46.274143,169.74031,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"232","Galaxias maculatus (Jenyns, 1842)",-46.279302,169.741614,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"233","Galaxias maculatus (Jenyns, 1842)",-46.274143,169.74031,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"234","Galaxias maculatus (Jenyns, 1842)",-37.571765,175.47641,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"235","Galaxias maculatus (Jenyns, 1842)",-35.11091,139.26204,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"236","Galaxias maculatus (Jenyns, 1842)",-35.11123,139.26362,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"237","Galaxias maculatus (Jenyns, 1842)",-38.02797,140.79224,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"238","Galaxias maculatus (Jenyns, 1842)",-38.04418,140.79911,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"239","Galaxias maculatus (Jenyns, 1842)",-38.02741,140.79084,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"240","Galaxias maculatus (Jenyns, 1842)",-38.0361,140.79985,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"241","Galaxias maculatus (Jenyns, 1842)",-37.79571,145.11406,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",2018,"WGS84","Australia"
"242","Galaxias maculatus (Jenyns, 1842)",-37.80251,145.16865,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",2018,"WGS84","Australia"
"243","Galaxias maculatus (Jenyns, 1842)",-37.76348,145.29558,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",2018,"WGS84","Australia"
"244","Galaxias maculatus (Jenyns, 1842)",-37.79197,145.10613,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",2018,"WGS84","Australia"
"245","Galaxias maculatus (Jenyns, 1842)",-37.79197,145.10613,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",2018,"WGS84","Australia"
"246","Galaxias maculatus (Jenyns, 1842)",-37.79571,145.11406,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",2018,"WGS84","Australia"
"247","Galaxias maculatus (Jenyns, 1842)",-37.78971,145.10503,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",2018,"WGS84","Australia"
"248","Galaxias maculatus (Jenyns, 1842)",-37.69202,145.09957,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",2018,"WGS84","Australia"
"249","Galaxias maculatus (Jenyns, 1842)",-37.78971,145.10503,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",2018,"WGS84","Australia"
"250","Galaxias maculatus (Jenyns, 1842)",-37.7774,145.0803,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",2018,"WGS84","Australia"
"251","Galaxias maculatus (Jenyns, 1842)",-37.032557,174.577493,"PRESENT","HUMAN_OBSERVATION","Juvenile","Auckland",2018,"WGS84","New Zealand"
"252","Galaxias maculatus (Jenyns, 1842)",-36.034344,174.510427,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"253","Galaxias maculatus (Jenyns, 1842)",-36.034344,174.510427,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"254","Galaxias maculatus (Jenyns, 1842)",-34.455443,172.808845,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"255","Galaxias maculatus (Jenyns, 1842)",-38.648642,174.665908,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"256","Galaxias maculatus (Jenyns, 1842)",-40.490156,175.527109,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"257","Galaxias maculatus (Jenyns, 1842)",-36.804,174.644074,"PRESENT","HUMAN_OBSERVATION","Juvenile","Auckland",2018,"WGS84","New Zealand"
"258","Galaxias maculatus (Jenyns, 1842)",-35.725572,174.316621,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"259","Galaxias maculatus (Jenyns, 1842)",-35.277812,173.68311,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"260","Galaxias maculatus (Jenyns, 1842)",-35.643132,174.405978,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"261","Galaxias maculatus (Jenyns, 1842)",-41.172345,173.445589,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"262","Galaxias maculatus (Jenyns, 1842)",-38.923511,174.282075,"PRESENT","HUMAN_OBSERVATION",NA,"Taranaki",2018,"WGS84","New Zealand"
"263","Galaxias maculatus (Jenyns, 1842)",-35.52258,139.10017,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"264","Galaxias maculatus (Jenyns, 1842)",-35.52258,139.10017,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"265","Galaxias maculatus (Jenyns, 1842)",-35.52258,139.10017,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"266","Galaxias maculatus (Jenyns, 1842)",-35.53544,138.885,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"267","Galaxias maculatus (Jenyns, 1842)",-35.52258,139.10017,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"268","Galaxias maculatus (Jenyns, 1842)",-35.52258,139.10017,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"269","Galaxias maculatus (Jenyns, 1842)",-35.53544,138.885,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"270","Galaxias maculatus (Jenyns, 1842)",-35.53203,138.88773,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"271","Galaxias maculatus (Jenyns, 1842)",-35.52777,138.89555,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"272","Galaxias maculatus (Jenyns, 1842)",-35.52258,139.10017,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"273","Galaxias maculatus (Jenyns, 1842)",-35.52258,139.10017,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"274","Galaxias maculatus (Jenyns, 1842)",-35.53203,138.88773,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"275","Galaxias maculatus (Jenyns, 1842)",-35.52777,138.89555,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"276","Galaxias maculatus (Jenyns, 1842)",-35.53544,138.885,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"277","Galaxias maculatus (Jenyns, 1842)",-35.52258,139.10017,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"278","Galaxias maculatus (Jenyns, 1842)",-35.52258,139.10017,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"279","Galaxias maculatus (Jenyns, 1842)",-35.52777,138.89555,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"280","Galaxias maculatus (Jenyns, 1842)",-35.52777,138.89555,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"281","Galaxias maculatus (Jenyns, 1842)",-35.52258,139.10017,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"282","Galaxias maculatus (Jenyns, 1842)",-35.52258,139.10017,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"283","Galaxias maculatus (Jenyns, 1842)",-35.52258,139.10017,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"284","Galaxias maculatus (Jenyns, 1842)",-35.52777,138.89555,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"285","Galaxias maculatus (Jenyns, 1842)",-35.52258,139.10017,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"286","Galaxias maculatus (Jenyns, 1842)",-35.53203,138.88773,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"287","Galaxias maculatus (Jenyns, 1842)",-35.53203,138.88773,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"288","Galaxias maculatus (Jenyns, 1842)",-35.23448,138.99,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"289","Galaxias maculatus (Jenyns, 1842)",-35.20898,139.00663,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"290","Galaxias maculatus (Jenyns, 1842)",-35.41,138.83924,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"291","Galaxias maculatus (Jenyns, 1842)",-35.38913,139.05184,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"292","Galaxias maculatus (Jenyns, 1842)",-35.39603,139.00041,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"293","Galaxias maculatus (Jenyns, 1842)",-35.38972,138.81423,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"294","Galaxias maculatus (Jenyns, 1842)",-35.45342,138.75824,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"295","Galaxias maculatus (Jenyns, 1842)",-35.43956,138.72066,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"296","Galaxias maculatus (Jenyns, 1842)",-35.48457,138.88694,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"297","Galaxias maculatus (Jenyns, 1842)",-37.8066,145.2055,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",2018,"WGS84","Australia"
"298","Galaxias maculatus (Jenyns, 1842)",-38.56017,145.95645,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",2018,"WGS84","Australia"
"299","Galaxias maculatus (Jenyns, 1842)",-38.56265,145.95593,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",2018,"WGS84","Australia"
"300","Galaxias maculatus (Jenyns, 1842)",-38.58109,145.99202,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",2018,"WGS84","Australia"
"301","Galaxias maculatus (Jenyns, 1842)",-36.934733,174.433305,"PRESENT","HUMAN_OBSERVATION","Adult","Auckland",2018,"WGS84","New Zealand"
"302","Galaxias maculatus (Jenyns, 1842)",-35.851683,174.424165,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"303","Galaxias maculatus (Jenyns, 1842)",-36.845555,174.773033,"PRESENT","HUMAN_OBSERVATION","Egg","Auckland",2018,"WGS84","New Zealand"
"304","Galaxias maculatus (Jenyns, 1842)",-36.663187,174.613015,"PRESENT","HUMAN_OBSERVATION",NA,"Auckland",2018,"WGS84","New Zealand"
"305","Galaxias maculatus (Jenyns, 1842)",-41.109882,174.918147,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"306","Galaxias maculatus (Jenyns, 1842)",-36.261401,174.72729,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"307","Galaxias maculatus (Jenyns, 1842)",-36.408536,174.729092,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"308","Galaxias maculatus (Jenyns, 1842)",-36.828592,174.65304,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"309","Galaxias maculatus (Jenyns, 1842)",-36.839991,174.625636,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"310","Galaxias maculatus (Jenyns, 1842)",-40.915219,175.003206,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"311","Galaxias maculatus (Jenyns, 1842)",-43.573624,172.59411,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"312","Galaxias maculatus (Jenyns, 1842)",-36.261678,174.726603,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"313","Galaxias maculatus (Jenyns, 1842)",-41.200921,173.41605,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"314","Galaxias maculatus (Jenyns, 1842)",-35.749604,174.356679,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
"315","Galaxias maculatus (Jenyns, 1842)",-35.17473,138.51489,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"316","Galaxias maculatus (Jenyns, 1842)",-34.90487,138.61527,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"317","Galaxias maculatus (Jenyns, 1842)",-34.84268,138.83749,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"318","Galaxias maculatus (Jenyns, 1842)",-35.17752,138.5045,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"319","Galaxias maculatus (Jenyns, 1842)",-34.82522,138.852,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"320","Galaxias maculatus (Jenyns, 1842)",-34.61829,138.76569,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"321","Galaxias maculatus (Jenyns, 1842)",-34.61756,138.7689,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"322","Galaxias maculatus (Jenyns, 1842)",-34.932,138.51584,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"323","Galaxias maculatus (Jenyns, 1842)",-34.93131,138.51835,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"324","Galaxias maculatus (Jenyns, 1842)",-34.91463,138.54533,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"325","Galaxias maculatus (Jenyns, 1842)",-34.6624,138.7954,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"326","Galaxias maculatus (Jenyns, 1842)",-34.93531,138.49854,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"327","Galaxias maculatus (Jenyns, 1842)",-34.84309,138.84201,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"328","Galaxias maculatus (Jenyns, 1842)",-35.13835,138.6049,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"329","Galaxias maculatus (Jenyns, 1842)",-34.91741,138.58664,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"330","Galaxias maculatus (Jenyns, 1842)",-34.91363,138.5508,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"331","Galaxias maculatus (Jenyns, 1842)",-34.90549,138.52236,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"332","Galaxias maculatus (Jenyns, 1842)",-34.82591,138.85169,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2018,"WGS84","Australia"
"333","Galaxias maculatus (Jenyns, 1842)",-40.884588,175.003773,"PRESENT","HUMAN_OBSERVATION",NA,NA,2018,"WGS84","New Zealand"
